postcode,easting,northing,soilType,elevation,nearestWatercourse,distanceToWatercourse,localAuthority,longitude,latitude,postcodeSector,postcodeDistrict
BS8 2TT,357187,174534,Unsurveyed/Urban,80,River Avon,1480.0,"Bristol, City of",-2.6177352235119242,51.46814376466953,BS8 2,BS8
SW9 6HJ,531323,176981,Unsurveyed/Urban,10,River Thames,2990.0,Lambeth,-0.11042606763436486,51.47655447282361,SW9 6,SW9
CT10 1LL,639620,167787,Unsurveyed/Urban,30,River Stour,7260.0,Thanet,1.4404290263937394,51.35858196841728,CT10 1,CT10
TQ3 1YY,288792,60830,Unsurveyed/Urban,10,Unknown,1210.0,Torbay,-3.5673090768491766,50.436752465201614,TQ3 1,TQ3
DT10 1PX,377622,118458,Planosols,90,River Stour,1110.0,Dorset,-2.3200385824935896,50.965103259985405,DT10 1,DT10
RH16 9RA,533131,124714,Unsurveyed/Urban,50,Scrase Stream,280.0,Mid Sussex,-0.10382259976467938,51.00641476087378,RH16 9,RH16
HA4 4JW,510138,187372,Unsurveyed/Urban,50,Yeading Brook,1190.0,Hillingdon,-0.4120930911509192,51.57446547800717,HA4 4,HA4
SE18 2XG,545166,177451,Unsurveyed/Urban,60,Woolwich Reach,1530.0,Greenwich,0.08896146665045493,51.47739813240782,SE18 2,SE18
DA3 7RS,560101,168712,Leptosols,70,River Darent,4710.0,Sevenoaks,0.29989599148752544,51.394858419060036,DA3 7,DA3
BS11 0HL,353831,177933,Unsurveyed/Urban,10,River Avon,2290.0,"Bristol, City of",-2.6664909456278054,51.49843921502947,BS11 0,BS11
PO14 2RE,455769,102647,Unsurveyed/Urban,10,River Alver,1800.0,Fareham,-1.2096599348368904,50.820688729166406,PO14 2,PO14
BN50 8EL,531040,104624,Unsurveyed/Urban,30,River Adur,7560.0,Brighton and Hove,-0.14081904804802858,50.8263333636325,BN50 8,BN50
BS29 6LF,338142,160451,Cambisols,20,Old Yeo Rhyne,1100.0,North Somerset,-2.889420031270817,51.33976492765543,BS29 6,BS29
SO2 5QJ,445788,113969,Unsurveyed/Urban,60,Unknown,1920.0,Southampton,-1.3499275173258882,50.92336787941372,SO2 5,SO2
PL21 0UW,263796,56190,Cambisols,60,River Erme,460.0,South Hams,-3.9174099225551133,50.38977540222833,PL21 0,PL21
DA12 5BU,565418,171633,Unsurveyed/Urban,60,River Thames,2920.0,Gravesham,0.37761395350857246,51.41957633204104,DA12 5,DA12
TQ3 2QS,288994,61881,Unsurveyed/Urban,20,Unknown,300.0,Torbay,-3.564777399799787,50.446238964106485,TQ3 2,TQ3
RG16 9UD,451857,172360,Planosols,110,Unknown,2060.0,West Berkshire,-1.2551773190398896,51.44786054420252,RG16 9,RG16
BA12 6YJ,387648,145038,Unsurveyed/Urban,120,The Were,120.0,Wiltshire,-2.178185567065719,51.20441650108467,BA12 6,BA12
SO2 7EG,444554,111894,Unsurveyed/Urban,30,River Itchen,1410.0,Southampton,-1.3677357338264895,50.90480622385605,SO2 7,SO2
EX13 7TU,326992,105089,Luvisols,150,Corry Brook,680.0,East Devon,-3.0382543288139505,50.8407022404329,EX13 7,EX13
SW1V 1UT,529675,177443,Unsurveyed/Urban,0,River Thames,1490.0,Wandsworth,-0.13397313208124065,51.48108614245486,SW1V 1,SW1V
EX38 7JT,256759,119487,Cambisols,180,Common Lake,1500.0,Torridge,-4.0408700365415715,50.956958426545846,EX38 7,EX38
SO32 1PQ,456253,117380,Leptosols,50,River Hamble,470.0,Winchester,-1.2005261438241963,50.953114343770984,SO32 1,SO32
BN4 4QT,524600,106300,Unsurveyed/Urban,30,West Arm,2480.0,Adur,-0.23163939114322635,50.84281814732475,BN4 4,BN4
RH2 0WF,525537,150624,Unsurveyed/Urban,90,Wallace Brook,2310.0,Reigate and Banstead,-0.20298948699674935,51.24099032686437,RH2 0,RH2
BA20 1XL,355111,115713,Unsurveyed/Urban,40,River Ivel,780.0,South Somerset,-2.6402421542719887,50.939102102150386,BA20 1,BA20
TN22 3XB,544978,122434,Luvisols,50,Batt's Bridge Stream,1300.0,Wealden,0.06401410957124327,50.98306471431102,TN22 3,TN22
SO14 1NE,442541,112108,Unsurveyed/Urban,10,River Itchen,1200.0,Southampton,-1.396337496684692,50.90688193664444,SO14 1,SO14
ME14 5GQ,577956,156530,Luvisols,70,River Len,240.0,Maidstone,0.5502006933384386,51.2801157478215,ME14 5,ME14
TR20 8SW,145328,31908,Histosols,120,Larriggan River,1210.0,Cornwall,-5.564992044240732,50.132456261686045,TR20 8,TR20
BR1 3DE,540765,168956,Unsurveyed/Urban,50,Unknown,1270.0,Bromley,0.02225658045324006,51.40217382164805,BR1 3,BR1
PL1 9FT,250353,53862,Unsurveyed/Urban,10,Pomphlett Lake,130.0,Plymouth,-4.105463426161191,50.365583256976805,PL1 9,PL1
RG12 6UE,488613,169993,Planosols,70,Bull Brook,350.0,Bracknell Forest,-0.7269674529595851,51.42203176362365,RG12 6,RG12
PL29 3WZ,207143,66895,Unsurveyed/Urban,100,Unknown,370.0,Cornwall,-4.719072588908524,50.470080211462815,PL29 3,PL29
RG7 1BG,471530,166631,Planosols,60,Unknown,640.0,Wokingham,-0.9732828092835298,51.39421678597177,RG7 1,RG7
BA3 3UY,368190,154121,Luvisols,100,Waterside,400.0,Bath and North East Somerset,-2.457506122070539,51.28533080866404,BA3 3,BA3
RG4 6RB,473205,176521,Unsurveyed/Urban,70,Berry Brook,1360.0,Reading,-0.9471704230075615,51.48291499689075,RG4 6,RG4
BN2 9WS,531040,104624,Unsurveyed/Urban,30,River Adur,7560.0,Brighton and Hove,-0.14081904804802858,50.8263333636325,BN2 9,BN2
CR0 7NL,536278,166621,Unsurveyed/Urban,60,Unknown,1530.0,Croydon,-0.043103268062769144,51.38228543640578,CR0 7,CR0
RG28 7ED,446524,149574,Luvisols,100,River Test,1540.0,Basingstoke and Deane,-1.3348835207882206,51.24345169799761,RG28 7,RG28
TW18 1TU,505157,170504,Unsurveyed/Urban,20,River Ash,2180.0,Spelthorne,-0.48896389486249,51.42380052096362,TW18 1,TW18
SO19 9SP,443558,110681,Unsurveyed/Urban,0,River Itchen,2150.0,Southampton,-1.3820440244810273,50.89397489865071,SO19 9,SO19
RG15 9XR,442556,161140,Planosols,140,Unknown,850.0,Basingstoke and Deane,-1.3903500222985263,51.34775378650463,RG15 9,RG15
SO3 6WZ,450555,106548,Unsurveyed/Urban,20,Unknown,1110.0,Fareham,-1.2831354607807715,50.85624336603888,SO3 6,SO3
TW12 2QN,513400,170400,Unsurveyed/Urban,20,Longford River,840.0,Richmond upon Thames,-0.3704914069191424,51.42127822581073,TW12 2,TW12
KT22 7ED,516698,157370,Gleysols,40,The Rye,1040.0,Mole Valley,-0.32735334702052893,51.303498076595346,KT22 7,KT22
BN21 3LZ,561109,99430,Unsurveyed/Urban,10,Crumbles Sewer,1190.0,Eastbourne,0.2835055801378125,50.77208395205731,BN21 3,BN21
KT15 3QP,503294,160985,Unsurveyed/Urban,30,Basingstoke Canal,2690.0,Woking,-0.5185138251501394,51.33857993062689,KT15 3,KT15
BS16 1DJ,362116,176496,Unsurveyed/Urban,20,River Frome,1010.0,"Bristol, City of",-2.546991209635482,51.486136751278345,BS16 1,BS16
BH18 8HJ,400138,94475,Unsurveyed/Urban,20,Unknown,1190.0,"Bournemouth, Christchurch and Poole",-1.999409883002474,50.74987631189805,BH18 8,BH18
TA21 8QY,314057,120797,Unsurveyed/Urban,70,Haywards Water,1430.0,Somerset West and Taunton,-3.225624666840619,50.98014303792508,TA21 8,TA21
RG29 1ZW,472784,153937,Gleysols,80,River Whitewater,1280.0,Hart,-0.9578525756190536,51.27993566280874,RG29 1,RG29
ME17 4HZ,577495,150847,Luvisols,100,River Beult,2460.0,Maidstone,0.5407809219714974,51.229209145188186,ME17 4,ME17
KT3 3PJ,520900,168100,Unsurveyed/Urban,20,Hogsmill River,1760.0,Kingston upon Thames,-0.26346269268803685,51.39905860054014,KT3 3,KT3
TA18 7QB,346776,113102,Leptosols,60,Chinnock Brook,890.0,South Somerset,-2.7584753246760023,50.914914331984164,TA18 7,TA18
ME12 9BA,592212,174925,Unsurveyed/Urban,0,West Swale,3910.0,Swale,0.7642958999962866,51.44069837293456,ME12 9,ME12
TR11 2RQ,180006,32228,Unsurveyed/Urban,40,Penryn River,370.0,Cornwall,-5.0807267169160815,50.14920693891223,TR11 2,TR11
KT18 5JH,521252,160132,Unsurveyed/Urban,60,River Mole,2020.0,Epsom and Ewell,-0.26111959162572856,51.3273709535785,KT18 5,KT18
SE3 7QG,539579,177318,Unsurveyed/Urban,40,River Thames,2270.0,Greenwich,0.008511795236176059,51.47760788204321,SE3 7,SE3
BN12 6AE,511058,103506,Unsurveyed/Urban,10,Ferring Rife,1190.0,Worthing,-0.4247435532203468,50.82045777510559,BN12 6,BN12
SW17 9HN,527836,170784,Unsurveyed/Urban,20,River Wandle,2570.0,Wandsworth,-0.16284525384721932,51.42166055496752,SW17 9,SW17
RH4 3YR,516691,149548,Unsurveyed/Urban,60,Pipp Brook,770.0,Mole Valley,-0.3300041001956421,51.23319542746368,RH4 3,RH4
EX38 9AS,249582,119166,Histosols,100,River Torridge,680.0,Torridge,-4.142850370704777,50.95224402405307,EX38 9,EX38
RG21 3AQ,464150,151138,Unsurveyed/Urban,90,River Loddon,1270.0,Basingstoke and Deane,-1.0821246821135642,51.25580676926868,RG21 3,RG21
SO32 2UB,456350,115054,Stagnosols,40,Ford Lake,1070.0,Winchester,-1.1995044616015562,50.93219078102901,SO32 2,SO32
ME16 9AN,573481,154989,Unsurveyed/Urban,70,River Medway,1180.0,Maidstone,0.4853550838698871,51.26765161804931,ME16 9,ME16
SO5 4JX,445549,120192,Unsurveyed/Urban,20,The Itchen Navigation,580.0,Eastleigh,-1.3525509966641982,50.97934233889113,SO5 4,SO5
SP8 5RY,379500,121500,Leptosols,90,River Stour,1890.0,Dorset,-2.293468591375021,50.99252765382785,SP8 5,SP8
RH19 3RY,542368,136734,Luvisols,120,Kent Water,1370.0,Mid Sussex,0.03247443958600636,51.11222265326194,RH19 3,RH19
PL4 8WA,248376,55228,Unsurveyed/Urban,60,River Plym,1910.0,Plymouth,-4.133791490291613,50.37735303175849,PL4 8,PL4
GU52 6QJ,480261,152473,Unsurveyed/Urban,80,Basingstoke Canal,2240.0,Hart,-0.8510022800521709,51.2657714539955,GU52 6,GU52
BH21 6RX,409049,105500,Podsols,20,River Crane,170.0,Dorset,-1.8728311181245243,50.84895015624307,BH21 6,BH21
BA11 4YP,376414,147165,Cambisols,90,River Frome,580.0,Mendip,-2.339124615769288,51.22318626884791,BA11 4,BA11
TN4 0BA,558317,141929,Unsurveyed/Urban,120,Unknown,940.0,Tunbridge Wells,0.26242024822377735,51.15471980745736,TN4 0,TN4
RG23 8DL,461289,153374,Unsurveyed/Urban,120,River Loddon,2500.0,Basingstoke and Deane,-1.1227345244778948,51.276224281893064,RG23 8,RG23
RG11 3BD,482823,166531,Luvisols,60,Unknown,300.0,Wokingham,-0.8110259526369197,51.39178399291882,RG11 3,RG11
PO20 6TP,492447,104937,Gleysols,10,Aldingbourne Rife,480.0,Arun,-0.6885112361255595,50.83658953058276,PO20 6,PO20
PO20 1WF,487395,102149,Gleysols,10,Chichester and Arundel Canal,240.0,Chichester,-0.7609007989451513,50.81230828207626,PO20 1,PO20
RG3 6UX,466100,176100,Unsurveyed/Urban,60,River Thames,1070.0,West Berkshire,-1.0495518930655603,51.480003684808864,RG3 6,RG3
BS17 2BS,366367,181727,Stagnosols,50,River Frome,590.0,South Gloucestershire,-2.4862722497220493,51.53343899890598,BS17 2,BS17
OX9 3HS,471202,205413,Unsurveyed/Urban,70,Cuttle Brook,1010.0,South Oxfordshire,-0.9701504369509321,51.74290488019625,OX9 3,OX9
BH21 6FP,407454,105743,Podsols,30,River Crane,2010.0,Dorset,-1.8954826991629867,50.851157758776424,BH21 6,BH21
BS8 1LT,357747,173609,Unsurveyed/Urban,60,Unknown,960.0,"Bristol, City of",-2.6095629926322057,51.45986928841288,BS8 1,BS8
GU14 6FW,486637,153626,Unsurveyed/Urban,80,Blackwater River,940.0,Rushmoor,-0.759358053429014,51.2752043716811,GU14 6,GU14
CR2 8JF,536131,162853,Unsurveyed/Urban,120,The Beck,3870.0,Croydon,-0.046655701652291943,51.34845977887873,CR2 8,CR2
CT9 2DT,636275,171253,Unsurveyed/Urban,20,Brooksend Stream,8710.0,Thanet,1.3947764084016214,51.391092222171274,CT9 2,CT9
RG1 8XG,471321,174026,Unsurveyed/Urban,40,River Thames,540.0,Reading,-0.9747998627189968,51.46072511981309,RG1 8,RG1
RG21 1SH,463428,152009,Unsurveyed/Urban,90,River Loddon,240.0,Basingstoke and Deane,-1.0923152526371376,51.26371830646816,RG21 1,RG21
TA20 9AW,332407,108591,Unsurveyed/Urban,100,River Isle,1780.0,South Somerset,-2.962008455354047,50.8728483862285,TA20 9,TA20
DA17 5JS,549114,178022,Unsurveyed/Urban,50,Unknown,1880.0,Bexley,0.14601020542875567,51.48150271146005,DA17 5,DA17
GU51 5SL,480507,153764,Unsurveyed/Urban,80,Basingstoke Canal,1810.0,Hart,-0.8471867727365917,51.27734289341304,GU51 5,GU51
TQ9 7YD,280352,60985,Cambisols,10,River Dart,120.0,South Hams,-3.6861519899922333,50.43648447457346,TQ9 7,TQ9
BS99 1BP,360204,173429,Unsurveyed/Urban,20,River Frome,820.0,"Bristol, City of",-2.574179627301349,51.45842947678411,BS99 1,BS99
BN20 8ST,558528,100099,Unsurveyed/Urban,80,Willingdon and West Langney Sewer,2020.0,Eastbourne,0.2472198821047394,50.778805907484056,BN20 8,BN20
TW19 5PY,502273,171587,Unsurveyed/Urban,20,River Thames,840.0,Runnymede,-0.5301159841700535,51.43406234516772,TW19 5,TW19
RG7 4YR,470135,173949,Unsurveyed/Urban,40,Unknown,1640.0,Reading,-0.9918834793945704,51.460180838914155,RG7 4,RG7
PO14 2DP,455406,103420,Unsurveyed/Urban,10,River Meon,1210.0,Fareham,-1.2146960894094665,50.82767406288548,PO14 2,PO14
GU22 8PS,503211,159795,Unsurveyed/Urban,40,Basingstoke Canal,2240.0,Woking,-0.5200493599612916,51.3278984132786,GU22 8,GU22
PO16 0NH,457921,106024,Unsurveyed/Urban,10,Heavy Reach,1690.0,Fareham,-1.1785802835242714,50.850842406982146,PO16 0,PO16
BS15 2UW,366067,173550,Unsurveyed/Urban,60,Warmley Brook,790.0,South Gloucestershire,-2.4898080364493076,51.45990044288675,BS15 2,BS15
KT24 5DP,509700,155700,Planosols,50,Pipp Brook,260.0,Guildford,-0.42821048292820996,51.289877743901386,KT24 5,KT24
GU19 5QN,491360,162470,Planosols,70,Windle Brook,920.0,Surrey Heath,-0.6894045781317302,51.35396986329469,GU19 5,GU19
SO5 3YZ,442864,120191,Unsurveyed/Urban,30,Unknown,280.0,Eastleigh,-1.3907952310342828,50.97953896309361,SO5 3,SO5
EX6 7RY,288601,91446,Cambisols,100,Unknown,170.0,Teignbridge,-3.5791760500220837,50.71193864120877,EX6 7,EX6
EX38 7DS,250600,119700,Cambisols,100,Common Lake,1470.0,Torridge,-4.128587320271948,50.95730755704671,EX38 7,EX38
TR1 9AS,182961,43918,Cambisols,10,Truro River,220.0,Cornwall,-5.046106871808877,50.25528150908907,TR1 9,TR1
RG11 9UR,479328,168830,Planosols,60,Emm Brook,910.0,Wokingham,-0.8607331720655914,51.41295030940247,RG11 9,RG11
EX23 8ED,221017,106411,Cambisols,20,Bude Canal,910.0,Cornwall,-4.542879192877975,50.829492977116914,EX23 8,EX23
SO30 3HT,445751,115348,Planosols,20,River Itchen,570.0,Eastleigh,-1.3502812439397536,50.935770454911,SO30 3,SO30
GU14 9RS,485237,155996,Unsurveyed/Urban,70,Cove Brook,450.0,Rushmoor,-0.7788586540745372,51.29672095779272,GU14 9,GU14
TN1 2LF,559200,140300,Unsurveyed/Urban,100,Unknown,1570.0,Tunbridge Wells,0.274316044957883,51.13983860757015,TN1 2,TN1
PO19 8DH,485939,104341,Unsurveyed/Urban,10,River Lavant,480.0,Chichester,-0.7810489945269211,50.83223298027076,PO19 8,PO19
GU9 8BQ,484676,146520,Unsurveyed/Urban,80,River Wey,340.0,Waverley,-0.7891424185980844,51.211616926931285,GU9 8,GU9
SW14 8JU,520623,175268,Unsurveyed/Urban,10,Beverley Brook,1640.0,Richmond upon Thames,-0.2650038826424851,51.46353954964066,SW14 8,SW14
RG18 9SW,449974,172662,Planosols,110,River Pang,750.0,West Berkshire,-1.2822284838634395,51.45074470423921,RG18 9,RG18
EX4 1JB,290771,91798,Unsurveyed/Urban,10,Alphin Brook,1070.0,Exeter,-3.548557421276,50.715515151113024,EX4 1,EX4
GU8 4FJ,497458,136598,Planosols,60,Unknown,270.0,Waverley,-0.6088922692718947,51.120389177746,GU8 4,GU8
SE21 8SS,532722,172915,Unsurveyed/Urban,40,Pool River,4310.0,Southwark,-0.09181786581146167,51.4396890447491,SE21 8,SE21
ME12 1SB,591000,175300,Unsurveyed/Urban,0,River Medway,1140.0,Swale,0.7470805542276268,51.44447596891644,ME12 1,ME12
PO9 2FJ,472972,107633,Luvisols,50,Unknown,940.0,Havant,-0.9644884136571396,50.863608924297374,PO9 2,PO9
RG24 0SH,464868,153354,Unsurveyed/Urban,90,River Loddon,890.0,Basingstoke and Deane,-1.0714359923912955,51.27564894498055,RG24 0,RG24
RG40 3AY,482637,165670,Podsols,70,Blackwater River,650.0,Wokingham,-0.8138987032892048,51.384070935599446,RG40 3,RG40
SP2 2DB,418144,121497,Luvisols,40,River Avon,250.0,Wiltshire,-1.7428495567557742,50.9925875106893,SP2 2,SP2
GU14 9LB,484720,157293,Leptosols,70,Hawley Lake Stream,280.0,Rushmoor,-0.7859644939806937,51.30845772463382,GU14 9,GU14
SE10 0RR,540259,178445,Unsurveyed/Urban,10,Woolwich Reach,3030.0,Greenwich,0.018744318097755633,51.487566960342505,SE10 0,SE10
TQ9 7YW,278272,54228,Cambisols,100,Boreston Brook,560.0,South Hams,-3.7132349564538996,50.37531686909113,TQ9 7,TQ9
DT9 5NT,364254,114554,Cambisols,130,Unknown,970.0,Dorset,-2.510009249744161,50.92932155307353,DT9 5,DT9
TA2 6NT,319900,126813,Luvisols,30,Back Stream,1270.0,Somerset West and Taunton,-3.1437398118742976,51.035073174225076,TA2 6,TA2
SW19 5JA,524010,172190,Unsurveyed/Urban,40,River Wandle,1440.0,Merton,-0.21735024157399277,51.43514574547396,SW19 5,SW19
BA3 6PE,380657,154017,Stagnosols,70,River Frome,770.0,Mendip,-2.27874007283088,51.28495806080832,BA3 6,BA3
SE10 0PA,539343,179076,Unsurveyed/Urban,0,Woolwich Reach,3510.0,Greenwich,0.005808845738988822,51.49346335251671,SE10 0,SE10
PO1 1DQ,464100,100400,Unsurveyed/Urban,10,Unknown,1690.0,Portsmouth,-1.0917978818904381,50.7996243702703,PO1 1,PO1
SW1P 1JL,529548,177433,Unsurveyed/Urban,0,River Thames,1430.0,Wandsworth,-0.13580465224948773,51.4810253492926,SW1P 1,SW1P
KT2 6RZ,518754,169553,Unsurveyed/Urban,10,Hogsmill River,1130.0,Kingston upon Thames,-0.2938104609480113,51.412570465012244,KT2 6,KT2
SO1 7FG,441792,116393,Unsurveyed/Urban,70,Unknown,870.0,Southampton,-1.406499589474576,50.945466658309975,SO1 7,SO1
RH12 4EE,519019,131964,Unsurveyed/Urban,70,Channells Brook,1260.0,Horsham,-0.30248500122419003,51.07466948714303,RH12 4,RH12
BN99 8JT,517672,104182,Unsurveyed/Urban,10,Unknown,990.0,Adur,-0.33067316715484646,50.82522921475757,BN99 8,BN99
BH20 4NX,392390,87355,Luvisols,10,River Frome,490.0,Dorset,-2.109086216771856,50.68579718181993,BH20 4,BH20
BN1 5JZ,531040,104624,Unsurveyed/Urban,30,River Adur,7560.0,Brighton and Hove,-0.14081904804802858,50.8263333636325,BN1 5,BN1
SN9 6EY,411614,156133,Cambisols,100,River Avon,360.0,Wiltshire,-1.8347853405800485,51.3042008979912,SN9 6,SN9
CT9 1NS,635576,170794,Unsurveyed/Urban,10,Brooksend Stream,7910.0,Thanet,1.3844437071861566,51.38726264279649,CT9 1,CT9
SW14 9BS,520531,175904,Unsurveyed/Urban,0,River Thames,920.0,Richmond upon Thames,-0.26611093305856653,51.469275113595366,SW14 9,SW14
OX9 6DU,463300,190800,Cambisols,60,Unknown,1250.0,South Oxfordshire,-1.087226360233888,51.61248012835113,OX9 6,OX9
GU31 4EL,475769,123284,Luvisols,60,Tilmore Brook,310.0,East Hampshire,-0.9215032318933284,51.00396391921534,GU31 4,GU31
KT19 9LL,519879,164357,Unsurveyed/Urban,30,Hogsmill River,1490.0,Epsom and Ewell,-0.2793943540440534,51.36563453564337,KT19 9,KT19
SL4 3SS,496615,175927,Unsurveyed/Urban,20,Bourne Ditch,420.0,Windsor and Maidenhead,-0.6103001243913694,51.47406607267175,SL4 3,SL4
ME13 0JD,594701,152903,Luvisols,170,Great Stour,4740.0,Maidstone,0.7880307375210648,51.242069206828184,ME13 0,ME13
SM5 4WT,528685,163962,Unsurveyed/Urban,60,Unknown,1090.0,Sutton,-0.15311215040475493,51.360159647714816,SM5 4,SM5
PO30 1HT,449925,88549,Luvisols,20,Lukely Brook,720.0,Isle of Wight,-1.2945232102428972,50.69445275439324,PO30 1,PO30
KT8 2EY,512944,167989,Unsurveyed/Urban,10,River Thames,1290.0,Elmbridge,-0.37781377907549624,51.39969912250299,KT8 2,KT8
BN5 9WR,521098,116018,Luvisols,30,Unknown,920.0,Horsham,-0.27813765106621846,50.930909825033254,BN5 9,BN5
TN14 6ZX,550149,152903,Luvisols,200,River Darent,1280.0,Sevenoaks,0.15030315169848046,51.255527434525746,TN14 6,TN14
SE15 3QA,535050,175571,Unsurveyed/Urban,30,Ravensbourne River,2950.0,Southwark,-0.057330717657443554,51.463007121846886,SE15 3,SE15
KT13 0PD,508605,163685,Unsurveyed/Urban,40,River Mole,3320.0,Elmbridge,-0.4414762903042086,51.36185983813035,KT13 0,KT13
TN33 9JX,570241,112726,Luvisols,70,Moorhall Stream,1880.0,Wealden,0.41906669493718723,50.88893584465309,TN33 9,TN33
SN15 3EX,392099,173298,Unsurveyed/Urban,50,River Avon,680.0,Wiltshire,-2.1151111741295114,51.45860190729771,SN15 3,SN15
SW20 8ZP,524334,170172,Unsurveyed/Urban,20,River Wandle,3040.0,Merton,-0.2133990124587771,51.41693863066264,SW20 8,SW20
KT23 3JU,513210,155341,Unsurveyed/Urban,50,River Mole,1410.0,Mole Valley,-0.3780096230004632,51.28596477069515,KT23 3,KT23
PL18 9AT,241550,71839,Podsols,190,River Tamar,1380.0,Cornwall,-4.236747308406664,50.52482335856407,PL18 9,PL18
GU21 6NH,499859,158530,Unsurveyed/Urban,30,Basingstoke Canal,1550.0,Woking,-0.5684966036061345,51.31712518843354,GU21 6,GU21
CT21 4EW,612220,135497,Gleysols,90,Brockhill Stream,730.0,Folkestone and Hythe,1.0283985055227467,51.07953155159293,CT21 4,CT21
KT3 5EG,520700,167700,Unsurveyed/Urban,20,Hogsmill River,1340.0,Kingston upon Thames,-0.2664721679979207,51.39550614624368,KT3 5,KT3
PL18 9FD,241480,70884,Stagnosols,200,River Tamar,1710.0,Cornwall,-4.23732806020791,50.51622264777118,PL18 9,PL18
ME3 7TY,574500,174636,Luvisols,20,Unknown,1730.0,Medway,0.5095764214338968,51.4438315306448,ME3 7,ME3
RG13 1AT,447000,167600,Unsurveyed/Urban,80,River Kennet,620.0,West Berkshire,-1.3256932126491663,51.40548658792291,RG13 1,RG13
CR3 6RJ,534527,154669,Unsurveyed/Urban,150,Unknown,2730.0,Tandridge,-0.07275803542724886,51.27529460382271,CR3 6,CR3
DT4 0UE,367569,79098,Unsurveyed/Urban,10,River Wey,440.0,Dorset,-2.459703896450557,50.61068710734752,DT4 0,DT4
GU21 1QJ,498185,157876,Unsurveyed/Urban,50,Basingstoke Canal,280.0,Woking,-0.5926890667735606,51.31153737835059,GU21 1,GU21
BR1 2SY,542034,169870,Unsurveyed/Urban,80,Kyd Brook,990.0,Bromley,0.04085308525751373,51.410070876733066,BR1 2,BR1
BS3 4AE,358404,171459,Unsurveyed/Urban,10,The Malago,510.0,"Bristol, City of",-2.5998534895825465,51.44058733597158,BS3 4,BS3
UB10 8PH,508428,185591,Unsurveyed/Urban,40,River Pinn,470.0,Hillingdon,-0.4373074967030539,51.55878895857221,UB10 8,UB10
RH13 0TF,512270,128751,Planosols,80,River Adur,2820.0,Horsham,-0.39977562357937235,51.04714773345911,RH13 0,RH13
TN12 0HG,577448,141555,Planosols,30,River Beult,1340.0,Maidstone,0.5355217790134718,51.145752604147376,TN12 0,TN12
RG12 7NQ,486723,166889,Unsurveyed/Urban,80,Bull Brook,310.0,Bracknell Forest,-0.7549002555988449,51.39442036435118,RG12 7,RG12
DT10 1DE,378767,114060,Unsurveyed/Urban,60,River Stour,670.0,Dorset,-2.3034760977476694,50.92559915916637,DT10 1,DT10
TN25 6DT,611946,140263,Stagnosols,90,East Stour River,750.0,Folkestone and Hythe,1.027288619913155,51.12242919638149,TN25 6,TN25
SO3 2ES,450948,113157,Unsurveyed/Urban,10,Pudbrook Lake,290.0,Eastleigh,-1.2766332026009233,50.91563508151008,SO3 2,SO3
EX20 1WZ,258745,95033,Cambisols,160,West Okement River,1040.0,West Devon,-4.003172926688922,50.737682291740384,EX20 1,EX20
