postcode,easting,northing,soilType,elevation,nearestWatercourse,distanceToWatercourse,localAuthority,riskLabel,medianPrice,historicallyFlooded
SO15 2JH,441759,113063,Unsurveyed/Urban,20,,670.0,Southampton,1,417700.0,0
SO15 2JN,441781,113240,Unsurveyed/Urban,20,,830.0,Southampton,1,184300.0,0
SO15 2JP,441830,113294,Unsurveyed/Urban,20,,900.0,Southampton,1,115600.0,0
SO15 2JY,441731,113486,Unsurveyed/Urban,20,,1020.0,Southampton,2,428400.0,0
SO15 2JZ,441716,113567,Unsurveyed/Urban,30,,250.0,Southampton,1,158800.0,0
SO15 2LE,441712,113151,Unsurveyed/Urban,20,,710.0,Southampton,1,474600.0,0
SO15 2LJ,441397,113321,Unsurveyed/Urban,20,,770.0,Southampton,1,462400.0,0
SO15 2LQ,441925,113192,Unsurveyed/Urban,20,,880.0,Southampton,2,300500.0,0
SO15 2LS,441562,113159,Unsurveyed/Urban,20,,650.0,Southampton,2,470500.0,0
SO15 2LW,441521,113179,Unsurveyed/Urban,20,,660.0,Southampton,2,432900.0,0
SO15 2LY,441483,113293,Unsurveyed/Urban,20,,760.0,Southampton,1,480900.0,0
SO15 2NA,441465,113214,Unsurveyed/Urban,20,,680.0,Southampton,1,793500.0,0
SO15 2ND,441257,112983,Unsurveyed/Urban,20,,430.0,Southampton,1,196000.0,0
SO15 2NH,441307,113097,Unsurveyed/Urban,20,,540.0,Southampton,2,479500.0,0
SO15 2NS,441589,113668,Unsurveyed/Urban,20,,130.0,Southampton,1,195000.0,0
SO15 2PF,441332,112914,Unsurveyed/Urban,10,,360.0,Southampton,2,202800.0,0
SO15 2PL,441571,113452,Unsurveyed/Urban,20,,930.0,Southampton,2,561900.0,0
SO15 2PP,441409,113005,Unsurveyed/Urban,20,,460.0,Southampton,1,438600.0,0
SO15 2PR,441284,112989,Unsurveyed/Urban,20,,440.0,Southampton,1,432800.0,0
SO15 2PT,441518,113538,Unsurveyed/Urban,20,,1000.0,Southampton,2,200300.0,0
SO15 2QR,441414,113239,Unsurveyed/Urban,20,,690.0,Southampton,1,240400.0,0
SO15 2RZ,441382,113476,Unsurveyed/Urban,20,,920.0,Southampton,1,293000.0,0
SO15 2SE,441988,112596,Unsurveyed/Urban,20,,670.0,Southampton,2,458800.0,0
SO15 2SF,442042,112671,Unsurveyed/Urban,20,,730.0,Southampton,2,458900.0,0
SO15 2SG,442029,112797,Unsurveyed/Urban,20,,750.0,Southampton,2,495500.0,0
SO15 2SH,442060,112794,Unsurveyed/Urban,20,,780.0,Southampton,2,497000.0,0
SO15 2SJ,441999,113103,Unsurveyed/Urban,20,,870.0,Southampton,2,116400.0,0
SO15 2SN,441992,113254,Unsurveyed/Urban,20,,970.0,Southampton,1,462400.0,0
SO15 2SP,441937,112682,Unsurveyed/Urban,20,,630.0,Southampton,2,481600.0,0
SO15 2TA,441987,113198,Unsurveyed/Urban,20,,930.0,Southampton,2,122300.0,0
SO15 2TH,441453,113134,Unsurveyed/Urban,20,,590.0,Southampton,1,346100.0,0
SO15 2TU,441621,113732,Unsurveyed/Urban,30,,60.0,Southampton,1,443100.0,0
SO15 2TX,441713,113298,Unsurveyed/Urban,20,,840.0,Southampton,1,227000.0,0
SO15 2UF,442132,112605,Unsurveyed/Urban,20,,820.0,Southampton,1,485400.0,0
SO15 2UH,441866,112498,Unsurveyed/Urban,20,,550.0,Southampton,1,456300.0,0
SO15 2UT,442117,112819,Unsurveyed/Urban,20,,840.0,Southampton,2,1363900.0,0
SO15 2WD,442039,112768,Unsurveyed/Urban,20,,750.0,Southampton,2,477900.0,0
SO15 2WJ,441976,112667,Unsurveyed/Urban,20,,670.0,Southampton,2,491000.0,0
SO15 2XL,442123,112825,Unsurveyed/Urban,20,,850.0,Southampton,2,466000.0,0
SO15 2XW,441593,113111,Unsurveyed/Urban,20,,620.0,Southampton,2,495100.0,0
SO15 2XY,441557,113098,Unsurveyed/Urban,20,,590.0,Southampton,2,477500.0,0
SO15 2YA,441907,113057,Unsurveyed/Urban,20,,770.0,Southampton,2,184500.0,0
SO15 2YE,442111,112702,Unsurveyed/Urban,20,,810.0,Southampton,1,502200.0,0
SO15 2YF,442009,112625,Unsurveyed/Urban,20,,690.0,Southampton,2,467900.0,0
SO15 2YL,442161,112865,Unsurveyed/Urban,20,,900.0,Southampton,1,483600.0,0
SO15 2YN,441937,113144,Unsurveyed/Urban,20,,850.0,Southampton,1,451800.0,0
SO15 3AA,441007,112361,Unsurveyed/Urban,10,,370.0,Southampton,2,209200.0,0
SO15 3AP,440511,112973,Unsurveyed/Urban,10,,910.0,Southampton,1,219500.0,0
SO15 3AS,440705,112549,Unsurveyed/Urban,10,,610.0,Southampton,1,120300.0,0
SO15 3AU,440759,112612,Unsurveyed/Urban,10,,560.0,Southampton,2,248900.0,0
SO15 3AY,440737,112714,Unsurveyed/Urban,10,,600.0,Southampton,1,192100.0,0
SO15 3BD,440619,112540,Unsurveyed/Urban,10,,700.0,Southampton,1,141100.0,0
SO15 3BH,440551,112625,Unsurveyed/Urban,10,,770.0,Southampton,2,216500.0,0
SO15 3BZ,440522,112770,Unsurveyed/Urban,10,,830.0,Southampton,2,61500.0,0
SO15 3DB,440671,112738,Unsurveyed/Urban,10,,670.0,Southampton,1,235300.0,0
SO15 3DH,440593,112801,Unsurveyed/Urban,10,,770.0,Southampton,1,217400.0,0
SO15 3DN,440523,112868,Unsurveyed/Urban,10,,850.0,Southampton,1,203500.0,0
SO15 3DT,440364,112914,Unsurveyed/Urban,10,,1020.0,Southampton,2,201500.0,0
SO15 3DZ,440081,112874,Unsurveyed/Urban,10,Tanner's Brook,1230.0,Southampton,1,209400.0,0
SO15 3EA,440144,112886,Unsurveyed/Urban,10,Tanner's Brook,1280.0,Southampton,1,214500.0,0
SO15 3ED,440146,112914,Unsurveyed/Urban,10,Tanner's Brook,1270.0,Southampton,1,209700.0,0
SO15 3EF,440238,113003,Unsurveyed/Urban,10,,1170.0,Southampton,2,246500.0,0
SO15 3EH,440398,113097,Unsurveyed/Urban,20,,1070.0,Southampton,2,221000.0,0
SO15 3EJ,440423,113079,Unsurveyed/Urban,20,,1040.0,Southampton,2,232200.0,0
SO15 3EL,440406,113017,Unsurveyed/Urban,10,,1020.0,Southampton,1,283200.0,0
SO15 3FA,440736,112772,Unsurveyed/Urban,10,,620.0,Southampton,1,188200.0,0
SO15 3FB,440826,112633,Unsurveyed/Urban,10,,500.0,Southampton,2,150100.0,0
SO15 3FG,440691,112899,Unsurveyed/Urban,20,,720.0,Southampton,2,208000.0,0
SO15 3FP,440711,112807,Unsurveyed/Urban,10,,660.0,Southampton,1,221600.0,0
SO15 3FZ,439977,112833,Unsurveyed/Urban,10,Tanner's Brook,1160.0,Southampton,1,258700.0,0
SO15 3GF,440037,113021,Unsurveyed/Urban,10,Tanner's Brook,1130.0,Southampton,1,185400.0,0
SO15 3GQ,440824,112461,Unsurveyed/Urban,10,,500.0,Southampton,1,207100.0,0
SO15 3GS,440121,113021,Unsurveyed/Urban,10,Tanner's Brook,1210.0,Southampton,1,186400.0,0
SO15 3GU,440292,113277,Unsurveyed/Urban,20,,1260.0,Southampton,1,182000.0,0
SO15 3HE,440158,113307,Unsurveyed/Urban,20,Tanner's Brook,1180.0,Southampton,1,218500.0,0
SO15 3HF,440140,113382,Unsurveyed/Urban,20,Holly Brook,1850.0,Southampton,1,221900.0,0
SO15 3HG,440640,112457,Unsurveyed/Urban,10,,690.0,Southampton,2,209300.0,0
SO15 3HH,440306,113219,Unsurveyed/Urban,20,,1210.0,Southampton,1,244200.0,0
SO15 3HT,440460,113191,Unsurveyed/Urban,20,,1070.0,Southampton,1,215700.0,0
SO15 3HU,440419,113231,Unsurveyed/Urban,20,,1130.0,Southampton,1,297600.0,0
SO15 3JA,440207,113379,Unsurveyed/Urban,20,Holly Brook,1850.0,Southampton,1,113800.0,0
SO15 3JE,440132,113621,Unsurveyed/Urban,20,Holly Brook,1610.0,Southampton,1,202200.0,0
SO15 3JU,439915,113337,Unsurveyed/Urban,20,Tanner's Brook,930.0,Southampton,1,202700.0,0
SO15 3JW,440091,112625,Unsurveyed/Urban,10,River Test,1240.0,Southampton,1,217600.0,0
SO15 3LA,440051,113235,Unsurveyed/Urban,20,Tanner's Brook,1080.0,Southampton,1,205100.0,0
SO15 3LB,440004,113136,Unsurveyed/Urban,10,Tanner's Brook,1060.0,Southampton,1,219500.0,0
SO15 3LF,439900,113100,Unsurveyed/Urban,10,Tanner's Brook,970.0,Southampton,2,205600.0,0
SO15 3LN,440379,112947,Unsurveyed/Urban,10,,1020.0,Southampton,2,219100.0,0
SO15 3LS,440061,113663,Unsurveyed/Urban,20,Holly Brook,1570.0,Southampton,2,198200.0,0
SO15 3LY,439911,113686,Unsurveyed/Urban,20,Holly Brook,1560.0,Southampton,1,218600.0,0
SO15 3ND,439853,113730,Unsurveyed/Urban,20,Holly Brook,1520.0,Southampton,2,198800.0,0
SO15 3NT,440301,113193,Unsurveyed/Urban,20,,1200.0,Southampton,1,201300.0,0
SO15 3PE,439900,113800,Unsurveyed/Urban,20,Holly Brook,1440.0,Southampton,1,204100.0,0
SO15 3PF,440333,112950,Unsurveyed/Urban,10,,1060.0,Southampton,2,204500.0,0
SO15 3RU,440092,112753,Unsurveyed/Urban,10,Tanner's Brook,1300.0,Southampton,1,191500.0,0
SO15 3RX,440200,112800,Unsurveyed/Urban,10,,1150.0,Southampton,1,204000.0,0
SO15 3SJ,440625,112984,Unsurveyed/Urban,20,,820.0,Southampton,2,115800.0,0
SO15 3SN,440461,112888,Unsurveyed/Urban,10,,920.0,Southampton,1,192700.0,0
SO15 3SR,440251,112637,Unsurveyed/Urban,10,River Test,1310.0,Southampton,1,219500.0,0
SO15 3TN,440300,113300,Unsurveyed/Urban,20,,1260.0,Southampton,1,193100.0,0
SO15 3UW,440100,113400,Unsurveyed/Urban,20,Tanner's Brook,1110.0,Southampton,1,184000.0,0
SO15 4AB,439174,113075,Unsurveyed/Urban,10,Tanner's Brook,410.0,Southampton,1,281200.0,0
SO15 4AE,439121,113057,Unsurveyed/Urban,10,Tanner's Brook,410.0,Southampton,1,266000.0,0
SO15 4GR,439286,113182,Unsurveyed/Urban,10,Tanner's Brook,390.0,Southampton,2,308500.0,0
SO15 4GS,439220,113104,Unsurveyed/Urban,10,Tanner's Brook,410.0,Southampton,2,287800.0,0
SO15 4GW,439471,113649,Unsurveyed/Urban,20,Tanner's Brook,520.0,Southampton,1,296200.0,0
SO15 4HD,439372,113401,Unsurveyed/Urban,10,Tanner's Brook,380.0,Southampton,1,302200.0,0
SO15 4HE,439376,113328,Unsurveyed/Urban,10,Tanner's Brook,400.0,Southampton,1,284500.0,0
SO15 4HF,439320,113288,Unsurveyed/Urban,10,Tanner's Brook,360.0,Southampton,1,279900.0,0
SO15 4HG,439270,113310,Unsurveyed/Urban,10,Tanner's Brook,310.0,Southampton,1,273200.0,0
SO15 4HT,439097,113279,Unsurveyed/Urban,10,Tanner's Brook,200.0,Southampton,1,270700.0,0
SO15 4HU,439113,113242,Unsurveyed/Urban,10,Tanner's Brook,240.0,Southampton,1,310000.0,0
SO15 4JG,438998,112975,Unsurveyed/Urban,10,Tanner's Brook,470.0,Southampton,1,260500.0,0
SO15 4JH,439024,112965,Unsurveyed/Urban,10,Tanner's Brook,480.0,Southampton,1,284700.0,0
SO15 4JR,438936,112982,Unsurveyed/Urban,10,Tanner's Brook,470.0,Southampton,1,278400.0,0
SO15 4JS,439018,113010,Unsurveyed/Urban,10,Tanner's Brook,430.0,Southampton,1,309900.0,0
SO15 4JT,438941,113089,Unsurveyed/Urban,10,Tanner's Brook,360.0,Southampton,1,297500.0,0
SO15 4JU,438909,113160,Unsurveyed/Urban,10,Tanner's Brook,300.0,Southampton,1,264200.0,0
SO15 4JX,439079,113133,Unsurveyed/Urban,10,Tanner's Brook,320.0,Southampton,2,306900.0,0
SO15 4JY,438948,113170,Unsurveyed/Urban,10,Tanner's Brook,280.0,Southampton,1,277600.0,0
SO15 4LA,439004,113398,Unsurveyed/Urban,10,Tanner's Brook,50.0,Southampton,1,307800.0,0
SO15 4LB,439101,113610,Unsurveyed/Urban,10,Tanner's Brook,200.0,Southampton,1,318500.0,0
SO15 4LH,439562,113615,Unsurveyed/Urban,20,Tanner's Brook,600.0,Southampton,1,284300.0,0
SO15 4LX,439177,113388,Unsurveyed/Urban,10,Tanner's Brook,190.0,Southampton,1,320700.0,0
SO15 4PB,438655,113127,Unsurveyed/Urban,10,Tanner's Brook,460.0,Southampton,1,279800.0,0
SO15 4PE,438714,113085,Unsurveyed/Urban,10,Tanner's Brook,450.0,Southampton,1,246400.0,0
SO15 4PG,438826,113219,Unsurveyed/Urban,10,Tanner's Brook,280.0,Southampton,1,313400.0,0
SO15 4PH,438762,113040,Unsurveyed/Urban,10,Tanner's Brook,460.0,Southampton,4,262700.0,0
SO15 5AJ,441021,113410,Unsurveyed/Urban,20,,910.0,Southampton,1,259700.0,0
SO15 5AL,440884,113488,Unsurveyed/Urban,20,,1030.0,Southampton,1,295000.0,0
SO15 5AU,440954,113325,Unsurveyed/Urban,20,,850.0,Southampton,1,310000.0,0
SO15 5AW,440987,113324,Unsurveyed/Urban,20,,840.0,Southampton,1,435600.0,0
SO15 5BA,441153,112780,Unsurveyed/Urban,10,,280.0,Southampton,1,313700.0,0
SO15 5BD,440919,112959,Unsurveyed/Urban,20,,570.0,Southampton,1,299700.0,0
SO15 5BH,440669,112958,Unsurveyed/Urban,20,,760.0,Southampton,2,287400.0,0
SO15 5BL,440920,112997,Unsurveyed/Urban,20,,600.0,Southampton,1,96200.0,0
SO15 5BN,441015,112998,Unsurveyed/Urban,20,,540.0,Southampton,1,256600.0,0
SO15 5BS,441113,113218,Unsurveyed/Urban,20,,690.0,Southampton,1,302800.0,0
SO15 5DA,441094,113331,Unsurveyed/Urban,20,,810.0,Southampton,1,259100.0,0
SO15 5DH,441015,112628,Unsurveyed/Urban,10,,310.0,Southampton,1,321600.0,0
SO15 5DW,440846,113073,Unsurveyed/Urban,20,,700.0,Southampton,1,280600.0,0
SO15 5EA,440795,112881,Unsurveyed/Urban,20,,620.0,Southampton,2,257300.0,0
SO15 5EB,440818,112911,Unsurveyed/Urban,20,,610.0,Southampton,2,289800.0,0
SO15 5EE,440713,113055,Unsurveyed/Urban,20,,790.0,Southampton,1,311000.0,0
SO15 5EF,440815,113159,Unsurveyed/Urban,20,,790.0,Southampton,1,298000.0,0
SO15 5EP,440486,113338,Unsurveyed/Urban,20,,1140.0,Southampton,1,282600.0,0
SO15 5ES,440605,113514,Unsurveyed/Urban,20,,1200.0,Southampton,1,305900.0,0
SO15 5EW,440658,113505,Unsurveyed/Urban,20,,1160.0,Southampton,1,263500.0,0
SO15 5EX,440724,113431,Unsurveyed/Urban,20,,1060.0,Southampton,1,286100.0,0
SO15 5EZ,440807,113535,Unsurveyed/Urban,20,,1110.0,Southampton,1,297900.0,0
SO15 5FB,440748,113643,Unsurveyed/Urban,20,,1230.0,Southampton,1,288100.0,0
SO15 5FD,440641,113794,Unsurveyed/Urban,20,Holly Brook,1520.0,Southampton,1,393800.0,0
SO15 5FE,440569,113881,Unsurveyed/Urban,20,Holly Brook,1420.0,Southampton,1,272600.0,0
SO15 5FJ,440799,113423,Unsurveyed/Urban,20,,1010.0,Southampton,1,296500.0,0
SO15 5FS,440575,113180,Unsurveyed/Urban,20,,970.0,Southampton,2,291200.0,0
SO15 5FY,440360,113502,Unsurveyed/Urban,20,Holly Brook,1740.0,Southampton,2,268000.0,0
SO15 5GD,440200,113613,Unsurveyed/Urban,20,Holly Brook,1620.0,Southampton,2,280500.0,0
SO15 5GF,440291,113726,Unsurveyed/Urban,20,Holly Brook,1510.0,Southampton,2,261100.0,0
SO15 5GL,440602,113614,Unsurveyed/Urban,20,,1280.0,Southampton,1,429900.0,0
SO15 5GR,440470,113694,Unsurveyed/Urban,20,Holly Brook,1570.0,Southampton,1,284000.0,0
SO15 5GZ,440546,113817,Unsurveyed/Urban,20,Holly Brook,1470.0,Southampton,1,269300.0,0
SO15 5HF,440487,114001,Unsurveyed/Urban,30,Holly Brook,1280.0,Southampton,1,307000.0,0
SO15 5HH,440607,114026,Unsurveyed/Urban,30,Holly Brook,1300.0,Southampton,1,299500.0,0
SO15 5HN,440638,113982,Unsurveyed/Urban,30,Holly Brook,1350.0,Southampton,1,293500.0,0
SO15 5HU,440806,113823,Unsurveyed/Urban,20,,1370.0,Southampton,1,309700.0,0
SO15 5HW,440022,113845,Unsurveyed/Urban,20,Holly Brook,1390.0,Southampton,1,296800.0,0
SO15 5HZ,440902,113828,Unsurveyed/Urban,20,,1340.0,Southampton,1,309800.0,0
SO15 5JA,441068,113698,Unsurveyed/Urban,20,,1170.0,Southampton,1,273300.0,0
SO15 5JD,440884,113689,Unsurveyed/Urban,20,,1210.0,Southampton,1,228700.0,0
SO15 5JE,440946,113601,Unsurveyed/Urban,20,,1110.0,Southampton,1,288000.0,0
SO15 5JG,440598,114205,Unsurveyed/Urban,30,Holly Brook,1130.0,Southampton,1,307400.0,0
SO15 5JP,440593,114274,Unsurveyed/Urban,30,Holly Brook,1060.0,Southampton,1,539800.0,0
SO15 5JQ,440653,114117,Unsurveyed/Urban,30,Holly Brook,1230.0,Southampton,1,312200.0,0
SO15 5JR,440680,114137,Unsurveyed/Urban,30,Holly Brook,1220.0,Southampton,1,275900.0,0
SO15 5JW,440330,114376,Unsurveyed/Urban,30,Holly Brook,880.0,Southampton,1,145600.0,0
SO15 5JX,440359,114425,Unsurveyed/Urban,30,Holly Brook,840.0,Southampton,1,273000.0,0
SO15 5JZ,440309,114458,Unsurveyed/Urban,30,Holly Brook,790.0,Southampton,2,305700.0,0
SO15 5LL,439848,113962,Unsurveyed/Urban,20,Holly Brook,1290.0,Southampton,1,289400.0,0
SO15 5LP,440847,113340,Unsurveyed/Urban,20,,920.0,Southampton,1,274700.0,0
SO15 5LU,440165,114182,Unsurveyed/Urban,30,Holly Brook,1050.0,Southampton,1,263800.0,0
SO15 5LW,440197,114173,Unsurveyed/Urban,30,Holly Brook,1060.0,Southampton,2,298300.0,0
SO15 5ND,441169,113200,Unsurveyed/Urban,20,,660.0,Southampton,1,95800.0,0
SO15 5NG,440149,113741,Unsurveyed/Urban,20,Holly Brook,1490.0,Southampton,2,472400.0,0
SO15 5NN,440526,114112,Unsurveyed/Urban,30,Holly Brook,1190.0,Southampton,1,417200.0,0
SO15 5NQ,440376,114214,Unsurveyed/Urban,30,Holly Brook,1040.0,Southampton,1,280000.0,0
SO15 5NR,440408,114322,Unsurveyed/Urban,30,Holly Brook,950.0,Southampton,1,390900.0,0
SO15 5NW,440402,114167,Unsurveyed/Urban,30,Holly Brook,1100.0,Southampton,2,375000.0,0
SO15 5NX,440498,114157,Unsurveyed/Urban,30,Holly Brook,1130.0,Southampton,1,270400.0,0
SO15 5NY,440491,114193,Unsurveyed/Urban,30,Holly Brook,1100.0,Southampton,1,271900.0,0
SO15 5PA,441232,112520,Unsurveyed/Urban,10,,90.0,Southampton,1,268000.0,0
SO15 5QD,440240,114115,Unsurveyed/Urban,30,Holly Brook,1120.0,Southampton,1,272300.0,0
SO15 5QE,440269,114037,Unsurveyed/Urban,30,Holly Brook,1200.0,Southampton,1,263500.0,0
SO15 5QJ,439812,114069,Unsurveyed/Urban,20,Holly Brook,1200.0,Southampton,1,267300.0,0
SO15 5QP,439734,114181,Unsurveyed/Urban,20,Tanner's Brook,1030.0,Southampton,1,287100.0,0
SO15 5QQ,439805,114230,Unsurveyed/Urban,20,Holly Brook,1050.0,Southampton,1,296500.0,0
SO15 5QZ,440061,114255,Unsurveyed/Urban,30,Holly Brook,970.0,Southampton,1,250800.0,0
SO15 5RJ,441086,112738,Unsurveyed/Urban,10,,300.0,Southampton,1,303000.0,0
SO15 5RQ,440939,112707,Unsurveyed/Urban,10,,410.0,Southampton,1,305800.0,0
SO15 5RX,439612,114145,Unsurveyed/Urban,20,Tanner's Brook,1030.0,Southampton,1,265100.0,0
SO15 5RY,441218,112575,Unsurveyed/Urban,10,,100.0,Southampton,2,296500.0,0
SO15 5SB,439963,114254,Unsurveyed/Urban,30,Holly Brook,990.0,Southampton,1,279200.0,0
SO15 5SD,440219,114285,Unsurveyed/Urban,30,Holly Brook,950.0,Southampton,2,288200.0,0
SO15 5SG,439626,114166,Unsurveyed/Urban,20,Tanner's Brook,1010.0,Southampton,1,295300.0,0
SO15 5ST,439916,113971,Unsurveyed/Urban,20,Holly Brook,1270.0,Southampton,1,279100.0,0
SO15 5SX,439856,113992,Unsurveyed/Urban,20,Holly Brook,1260.0,Southampton,1,295100.0,0
SO15 5TH,440600,113000,Unsurveyed/Urban,20,,850.0,Southampton,1,261500.0,0
SO15 5TU,441178,113147,Unsurveyed/Urban,20,,610.0,Southampton,1,263000.0,0
SO15 5WE,441197,112710,Unsurveyed/Urban,10,,200.0,Southampton,1,287600.0,0
SO15 5WF,441242,112703,Unsurveyed/Urban,10,,170.0,Southampton,1,304000.0,0
SO15 7AF,441321,113562,Unsurveyed/Urban,20,,1010.0,Southampton,1,352200.0,0
SO15 7NQ,441166,113661,Unsurveyed/Urban,20,,1120.0,Southampton,1,426200.0,0
SO15 7NS,441182,114085,Unsurveyed/Urban,30,,240.0,Southampton,1,385900.0,0
SO15 7NU,441091,114489,Unsurveyed/Urban,30,Holly Brook,1220.0,Southampton,1,263500.0,0
SO15 7NW,441020,114755,Unsurveyed/Urban,40,Holly Brook,1010.0,Southampton,1,368800.0,0
SO15 7PB,440969,114763,Unsurveyed/Urban,40,Holly Brook,970.0,Southampton,2,505800.0,0
SO15 7PH,440965,114987,Unsurveyed/Urban,40,Holly Brook,880.0,Southampton,1,354200.0,0
SO15 7PQ,441080,114032,Unsurveyed/Urban,30,,330.0,Southampton,1,371800.0,0
SO15 7PY,441030,114560,Unsurveyed/Urban,30,Holly Brook,1130.0,Southampton,1,165500.0,0
SO15 7QE,440632,114390,Unsurveyed/Urban,30,Holly Brook,980.0,Southampton,2,389700.0,0
SO15 7QG,440826,114229,Unsurveyed/Urban,30,Holly Brook,1220.0,Southampton,1,393300.0,0
SO15 7QH,440742,114304,Unsurveyed/Urban,30,Holly Brook,1110.0,Southampton,1,354600.0,0
SO15 7QQ,440812,114053,Unsurveyed/Urban,30,Holly Brook,1360.0,Southampton,1,423900.0,0
SO15 7QU,440604,114494,Unsurveyed/Urban,30,Holly Brook,880.0,Southampton,2,309600.0,0
SO15 7QW,440648,114443,Unsurveyed/Urban,30,Holly Brook,940.0,Southampton,2,464200.0,0
SO15 7QX,440803,114439,Unsurveyed/Urban,30,Holly Brook,1040.0,Southampton,1,421700.0,0
SO15 7RE,440917,114528,Unsurveyed/Urban,30,Holly Brook,1060.0,Southampton,1,374500.0,0
SO15 7RG,440894,114717,Unsurveyed/Urban,40,Holly Brook,920.0,Southampton,1,409900.0,0
SO15 7RJ,440873,114530,Unsurveyed/Urban,30,Holly Brook,1020.0,Southampton,1,379600.0,0
SO15 7RQ,440805,114641,Unsurveyed/Urban,40,Holly Brook,900.0,Southampton,2,384300.0,0
SO15 7RR,440790,114524,Unsurveyed/Urban,30,Holly Brook,970.0,Southampton,2,355900.0,0
SO15 7RS,440708,114633,Unsurveyed/Urban,40,Holly Brook,830.0,Southampton,1,543200.0,0
SO15 7RX,440799,114931,Unsurveyed/Urban,40,Holly Brook,740.0,Southampton,1,387600.0,0
SO15 7TY,440832,115386,Unsurveyed/Urban,50,Holly Brook,730.0,Southampton,1,379200.0,0
SO15 7UA,440921,115230,Unsurveyed/Urban,50,Holly Brook,800.0,Southampton,1,235400.0,0
SO15 8AB,439527,113464,Unsurveyed/Urban,10,Tanner's Brook,540.0,Southampton,1,184900.0,0
SO15 8AD,439495,113472,Unsurveyed/Urban,10,Tanner's Brook,510.0,Southampton,1,207900.0,0
SO15 8LH,439916,113128,Unsurveyed/Urban,10,Tanner's Brook,980.0,Southampton,2,206500.0,0
SO15 8LN,439813,113183,Unsurveyed/Urban,10,Tanner's Brook,860.0,Southampton,1,224400.0,0
SO15 8NA,439693,113718,Unsurveyed/Urban,20,Tanner's Brook,750.0,Southampton,1,78600.0,0
SO15 8NT,439666,113690,Unsurveyed/Urban,20,Tanner's Brook,720.0,Southampton,1,141000.0,0
SO15 8NU,439602,113682,Unsurveyed/Urban,20,Tanner's Brook,660.0,Southampton,1,192800.0,0
SO15 8NY,439664,113598,Unsurveyed/Urban,20,Tanner's Brook,690.0,Southampton,1,138600.0,0
SO15 8PE,439406,113260,Unsurveyed/Urban,10,Tanner's Brook,450.0,Southampton,1,217600.0,0
SO15 8PJ,439320,112947,Unsurveyed/Urban,10,Tanner's Brook,600.0,Southampton,2,217700.0,0
SO15 8PL,439262,112928,Unsurveyed/Urban,10,Tanner's Brook,580.0,Southampton,1,222300.0,0
SO15 8PS,439807,113401,Unsurveyed/Urban,20,Tanner's Brook,820.0,Southampton,1,213800.0,0
SO15 8QE,439718,113362,Unsurveyed/Urban,10,Tanner's Brook,730.0,Southampton,1,185900.0,0
SO15 8QF,439760,113350,Unsurveyed/Urban,20,Tanner's Brook,780.0,Southampton,2,253400.0,0
SO15 8QG,439761,113323,Unsurveyed/Urban,10,Tanner's Brook,780.0,Southampton,1,215400.0,0
SO15 8QR,439688,113280,Unsurveyed/Urban,10,Tanner's Brook,720.0,Southampton,1,189100.0,0
SO15 8QT,439723,113072,Unsurveyed/Urban,10,Tanner's Brook,820.0,Southampton,1,197400.0,0
SO15 8QY,439802,112999,Unsurveyed/Urban,10,Tanner's Brook,930.0,Southampton,1,190800.0,0
SO15 8RB,439767,112981,Unsurveyed/Urban,10,Tanner's Brook,900.0,Southampton,1,189700.0,0
SO15 8RE,439750,112911,Unsurveyed/Urban,10,Tanner's Brook,930.0,Southampton,1,198700.0,0
SO15 8RJ,439862,112899,Unsurveyed/Urban,10,Tanner's Brook,1030.0,Southampton,2,187700.0,0
SO15 8RL,439823,112812,Unsurveyed/Urban,10,Tanner's Brook,1050.0,Southampton,2,198100.0,0
SO15 8RN,439789,112789,Unsurveyed/Urban,10,Tanner's Brook,1030.0,Southampton,2,200300.0,0
SO15 8RQ,439886,112747,Unsurveyed/Urban,10,Tanner's Brook,1130.0,Southampton,2,198400.0,0
SO15 8RR,439681,112806,Unsurveyed/Urban,10,Tanner's Brook,940.0,Southampton,1,191700.0,0
SO15 8RU,439674,112804,Unsurveyed/Urban,10,Tanner's Brook,940.0,Southampton,1,212300.0,0
SO15 8RX,439782,112856,Unsurveyed/Urban,10,Tanner's Brook,990.0,Southampton,2,184800.0,0
SO15 8RZ,439518,113262,Unsurveyed/Urban,10,Tanner's Brook,560.0,Southampton,2,211100.0,0
SO15 8SA,439680,113435,Unsurveyed/Urban,20,Tanner's Brook,690.0,Southampton,1,222600.0,0
SO15 8SL,439426,113528,Unsurveyed/Urban,10,Tanner's Brook,440.0,Southampton,1,200700.0,0
SO15 8TL,439426,113148,Unsurveyed/Urban,10,Tanner's Brook,530.0,Southampton,2,205600.0,0
SO16 0AD,436120,116728,Luvisols,20,,910.0,Test Valley,1,474700.0,0
SO16 0AJ,437212,116315,Gleysols,20,,1550.0,Test Valley,1,432900.0,0
SO16 0AN,436584,116789,Gleysols,20,,850.0,Test Valley,2,242200.0,0
SO16 0AR,437975,116039,Planosols,30,Tanner's Brook,1680.0,Test Valley,1,507700.0,0
SO16 0AS,437292,115542,Gleysols,10,,2270.0,Test Valley,1,491900.0,0
SO16 0AT,437373,115451,Gleysols,10,River Test,830.0,Test Valley,1,446500.0,0
SO16 0AX,437556,115280,Gleysols,20,River Test,930.0,Test Valley,1,173500.0,0
